qid	sid	weight
2140	8	1
2141	8	1
2142	8	1
2143	8	1
2144	8	1
2145	8	1
2146	8	1
2147	8	1
2148	8	1
2149	8	1
2150	8	1
2151	8	1
2152	8	1
2153	8	1
2154	8	1
2155	8	1
2156	8	1
2157	8	1
2158	8	1
2159	8	1
2160	8	1
2161	8	1
2162	8	1
2163	8	1
2164	8	1
2165	8	1
2166	8	1
2167	8	1
2168	8	1
2169	8	1
2170	8	1
2171	8	1
2172	8	1
2173	8	1
2174	8	1
2175	8	1
2176	8	1
2177	8	1
2178	8	1
2179	8	1
2180	8	1
2181	8	1
2182	8	1
2183	8	1
2184	8	1
2185	8	1
2186	8	1
2187	8	1
2188	8	1
2189	8	1
2190	8	1
2191	8	1
2192	8	1
2193	8	1
2194	8	1
2195	8	1
2196	8	1
2197	8	1
2198	8	1
2199	8	1
2200	8	1
2201	8	1
2202	8	1
2203	8	1
2204	8	1
2205	8	1
2206	8	1
2207	8	1
2208	9	1
2209	9	1
2210	9	1
2211	9	1
2212	9	1
2213	9	1
2214	9	1
2215	9	1
2216	9	1
2217	9	1
2218	9	1
2219	9	1
2220	9	1
2221	9	1
2222	9	1
2223	9	1
2224	9	1
2225	9	1
2226	9	1
2227	9	1
2228	9	1
2229	9	1
2230	9	1
2231	9	1
2232	9	1
2233	9	1
2234	9	1
2235	9	1
2236	9	1
2237	9	1
2238	9	1
2239	9	1
2240	9	1
2241	9	1
2242	9	1
2243	9	1
2244	9	1
2245	9	1
2246	9	1
2247	9	1
2248	9	1
2249	9	1
2250	9	1
2251	9	1
2252	9	1
2253	9	1
2254	9	1
2255	9	1
2256	9	1
2257	9	1
2258	9	1
2259	9	1
2260	9	1
2261	9	1
2262	9	1
2263	9	1
2264	9	1
2265	9	1
2266	9	1
2267	9	1
2268	9	1
2269	9	1
2270	9	1
2271	9	1
2272	9	1
2273	9	1
2274	9	1
2275	9	1
2276	9	1
2277	9	1
2278	9	1
2279	9	1
2280	9	1
2281	9	1
2282	9	1
2283	9	1
2284	9	1
2285	9	1
2286	9	1
2287	9	1
2288	9	1
2289	9	1
2290	9	1
2291	9	1
2292	9	1
2293	9	1
2294	9	1
2295	9	1
2296	9	1
2297	9	1
2298	9	1
2299	9	1
2300	9	1
2301	9	1
2302	9	1
2303	9	1
2304	9	1
2305	9	1
2306	9	1
2307	9	1
2308	9	1
2309	9	1
2310	9	1
2311	9	1
2312	9	1
2313	9	1
2314	9	1
2315	9	1
2316	9	1
2317	9	1
2318	9	1
2319	9	1
2320	9	1
2321	9	1
2322	9	1
2323	9	1
2324	9	1
2325	9	1
2326	9	1
2327	9	1
2328	9	1
2329	9	1
2330	9	1
2331	9	1
2332	9	1
2333	9	1
2334	9	1
2335	9	1
2336	9	1
2337	9	1
2338	9	1
2339	9	1
2340	9	1
2341	9	1
2342	9	1
2343	9	1
2344	9	1
2345	9	1
2346	9	1
2347	9	1
2348	9	1
2349	9	1
2350	9	1
2351	9	1
2352	9	1
2353	9	1
2354	9	1
2355	9	1
2356	9	1
2357	9	1
2358	9	1
2359	9	1
2360	9	1
2361	9	1
2362	9	1
2363	9	1
2364	9	1
2365	9	1
2366	9	1
2367	9	1
2368	9	1
2369	9	1
2370	9	1
2371	9	1
2372	9	1
2373	9	1
2374	9	1
2375	9	1
2376	9	1
2377	10	1
2378	10	1
2379	10	1
2380	10	1
2381	10	1
2382	10	1
2383	10	1
2384	10	1
2385	10	1
2386	10	1
2387	10	1
2388	10	1
2389	10	1
2390	10	1
2391	10	1
2392	10	1
2393	10	1
2394	10	1
2395	10	1
2396	10	1
2397	10	1
2398	10	1
2399	10	1
2400	10	1
2401	10	1
2402	10	1
2403	10	1
2404	10	1
2405	10	1
2406	10	1
2407	10	1
2408	10	1
2409	10	1
2410	10	1
2411	10	1
2412	10	1
2413	10	1
2414	10	1
2415	10	1
2416	10	1
2417	10	1
2418	10	1
2419	10	1
2420	10	1
2421	10	1
2422	10	1
2423	10	1
2424	10	1
2425	10	1
2426	10	1
2427	10	1
2428	10	1
2429	10	1
2430	10	1
2431	10	1
2432	10	1
2433	10	1
2434	10	1
2435	10	1
2436	10	1
2437	10	1
2438	10	1
2439	10	1
2440	10	1
2441	10	1
2442	10	1
2443	10	1
2444	10	1
2445	10	1
2446	10	1
2447	10	1
2448	10	1
2449	10	1
2450	10	1
2451	10	1
2452	10	1
2453	10	1
2454	10	1
2455	11	1
2456	11	1
2457	11	1
2458	11	1
2459	11	1
2460	11	1
2461	11	1
2462	11	1
2463	11	1
2464	11	1
2465	11	1
2466	11	1
2467	11	1
2468	11	1
2469	11	1
2470	11	1
2471	11	1
2472	11	1
2473	11	1
2474	11	1
2475	11	1
2476	11	1
2477	11	1
2478	11	1
2479	11	1
2480	11	1
2481	11	1
2482	11	1
2483	11	1
2484	11	1
2485	11	1
2486	11	1
2487	11	1
2488	11	1
2489	11	1
2490	11	1
2491	11	1
2492	11	1
2493	11	1
2494	11	1
2495	11	1
2496	11	1
2497	11	1
2498	11	1
2499	11	1
2500	11	1
2501	11	1
2502	11	1
2503	11	1
2504	11	1
2505	11	1
2506	11	1
2507	11	1
2508	11	1
2509	11	1
2510	11	1
2511	11	1
2512	11	1
2513	11	1
2514	11	1
2515	11	1
2516	11	1
2517	11	1
2518	11	1
2519	11	1
2520	11	1
2521	11	1
2522	11	1
2523	11	1
2524	11	1
2525	11	1
2526	11	1
2527	11	1
2528	11	1
2529	11	1
2530	11	1
2531	11	1
2532	11	1
2533	11	1
2534	11	1
2535	11	1
2536	11	1
2537	11	1
2538	11	1
2539	11	1
2540	11	1
2541	11	1
2542	11	1
2543	11	1
2544	11	1
2545	11	1
2546	11	1
2547	11	1
2548	11	1
2549	11	1
2550	11	1
2551	11	1
2552	11	1
2553	11	1
2554	11	1
2555	11	1
2556	11	1
2557	11	1
2558	11	1
2559	11	1
2560	11	1
2561	11	1
2562	11	1
2563	11	1
2564	11	1
2565	11	1
2566	11	1
2567	11	1
2568	11	1
2569	11	1
2570	11	1
2571	11	1
2572	11	1
2573	11	1
2574	11	1
2575	11	1
2576	11	1
2577	11	1
2578	11	1
2579	11	1
2580	11	1
2581	11	1
2582	11	1
2583	11	1
2584	11	1
2585	11	1
2586	11	1
2587	11	1
2588	11	1
2589	11	1
2590	11	1
2591	11	1
2592	11	1
2593	11	1
2594	11	1
2595	11	1
2596	11	1
2597	11	1
2598	11	1
2599	11	1
2600	11	1
2601	11	1
2602	11	1
2603	11	1
2604	11	1
2605	11	1
2606	11	1
2607	11	1
2608	11	1
2609	11	1
2610	11	1
2611	11	1
2612	11	1
2613	11	1
2614	11	1
2615	11	1
2616	11	1
2617	11	1
2618	11	1
2619	11	1
2620	11	1
2621	11	1
2622	11	1
2623	11	1
2624	11	1
2625	11	1
2626	11	1
2627	11	1
2628	11	1
2629	11	1
2630	11	1
2631	11	1
2632	11	1
2633	11	1
2634	11	1
2635	11	1
2636	11	1
2637	11	1
2638	11	1
2639	11	1
2640	11	1
2641	11	1
2642	11	1
2643	11	1
2644	11	1
2645	11	1
2646	11	1
2647	11	1
2648	11	1
2649	11	1
2650	11	1
2651	11	1
2652	11	1
2653	11	1
2654	11	1
2655	11	1
2656	11	1
2657	11	1
2658	11	1
2659	11	1
2660	11	1
2661	11	1
2662	11	1
2663	11	1
2664	11	1
2665	11	1
2666	11	1
2667	11	1
2668	11	1
2669	11	1
2670	11	1
2671	11	1
2672	11	1
2673	11	1
2674	11	1
2675	11	1
2676	11	1
2677	11	1
2678	11	1
2679	11	1
2680	11	1
2681	11	1
2682	11	1
2683	11	1
2684	11	1
2685	11	1
2686	11	1
2687	11	1
2688	11	1
2689	11	1
2690	11	1
2691	11	1
2692	11	1
2693	11	1
2694	11	1
2695	11	1
2696	11	1
2697	11	1
2698	11	1
2699	11	1
2700	11	1
2701	11	1
2702	11	1
2703	11	1
2704	11	1
2705	11	1
2706	11	1
2707	11	1
2708	11	1
2709	11	1
2710	11	1
2711	11	1
2712	12	1
2713	12	1
2714	12	1
2715	12	1
2716	12	1
2717	12	1
2718	12	1
2719	12	1
2720	12	1
2721	12	1
2722	12	1
2723	12	1
2724	12	1
2725	12	1
2726	12	1
2727	12	1
2728	12	1
2729	12	1
2730	12	1
2731	12	1
2732	12	1
2733	12	1
2734	12	1
2735	12	1
2736	12	1
2737	12	1
2738	12	1
2739	12	1
2740	12	1
2741	12	1
2742	12	1
2743	12	1
2744	12	1
2745	12	1
2746	12	1
2747	12	1
2748	12	1
2749	12	1
2750	12	1
2751	12	1
2752	12	1
2753	12	1
2754	12	1
2755	12	1
2756	12	1
2757	12	1
2758	12	1
2759	12	1
2760	12	1
2761	12	1
2762	12	1
2763	12	1
2764	12	1
2765	12	1
2766	12	1
2767	12	1
2768	12	1
2769	12	1
2770	12	1
2771	12	1
2772	12	1
2773	12	1
2774	12	1
2775	12	1
2776	12	1
2777	12	1
2778	12	1
2779	12	1
2780	12	1
2781	12	1
2782	12	1
2783	12	1
2784	12	1
2785	12	1
2786	12	1
2787	12	1
2788	12	1
2789	12	1
2790	12	1
2791	12	1
2792	12	1
2793	12	1
2794	12	1
2795	12	1
2796	12	1
2797	12	1
2798	12	1
2799	12	1
2800	12	1
2801	12	1
2802	12	1
2803	12	1
2804	12	1
2805	12	1
2806	12	1
2807	12	1
2808	12	1
2809	12	1
2810	12	1
2811	12	1
2812	12	1
2813	12	1
2814	12	1
2815	12	1
2816	12	1
2817	12	1
2818	12	1
2819	12	1
2820	12	1
2821	12	1
2822	12	1
2823	12	1
2824	12	1
2825	12	1
2826	12	1
2827	12	1
2828	12	1
2829	12	1
2830	12	1
2831	12	1
2832	12	1
2833	12	1
2834	12	1
2835	12	1
2836	12	1
2837	12	1
2838	12	1
2839	12	1
2840	12	1
2841	12	1
2842	12	1
2843	12	1
2844	12	1
2845	12	1
2846	12	1
2847	12	1
2848	12	1
2849	12	1
2850	12	1
2851	12	1
2852	12	1
2853	12	1
2854	12	1
2855	12	1
2856	12	1
2857	12	1
2858	12	1
2859	12	1
2860	12	1
2861	12	1
2862	12	1
2863	12	1
2864	12	1
2865	12	1
2866	12	1
2867	12	1
2868	12	1
2869	12	1
2870	12	1
2871	12	1
2872	12	1
2873	12	1
2874	12	1
2875	12	1
2876	12	1
2877	12	1
2878	12	1
2879	12	1
2880	12	1
2881	12	1
2882	12	1
2883	12	1
2884	12	1
2885	12	1
2886	12	1
2887	12	1
2888	12	1
2889	12	1
2890	12	1
2891	12	1
2892	12	1
2893	12	1
2894	12	1
2895	12	1
2896	12	1
2897	12	1
2898	12	1
2899	12	1
2900	12	1
2901	12	1
2902	12	1
2903	12	1
2904	12	1
2905	12	1
2906	12	1
2907	12	1
2908	12	1
2909	12	1
2910	12	1
2911	12	1
2912	12	1
2913	12	1
2914	12	1
2915	12	1
2916	12	1
2917	12	1
2918	12	1
2919	12	1
2920	12	1
2921	12	1
2922	12	1
2923	12	1
2924	12	1
2925	12	1
2926	12	1
2927	12	1
2928	12	1
2929	12	1
2930	12	1
2931	12	1
2932	12	1
2933	12	1
2934	12	1
2935	12	1
2936	12	1
2937	12	1
2938	12	1
2939	12	1
2940	12	1
2941	12	1
2942	12	1
2943	12	1
2944	12	1
2945	12	1
2946	12	1
2947	12	1
2948	12	1
2949	12	1
2950	12	1
2951	13	1
2952	13	1
2953	13	1
2954	13	1
2955	13	1
2956	13	1
2957	13	1
2958	13	1
2959	13	1
2960	13	1
2961	13	1
2962	13	1
2963	13	1
2964	13	1
2965	13	1
2966	13	1
2967	13	1
2968	13	1
2969	13	1
2970	13	1
2971	13	1
2972	13	1
2973	13	1
2974	13	1
2975	13	1
2976	13	1
2977	13	1
2978	13	1
2979	13	1
2980	13	1
2981	13	1
2982	13	1
2983	13	1
2984	13	1
2985	13	1
2986	13	1
2987	13	1
2988	13	1
2989	13	1
2990	13	1
2991	13	1
2992	13	1
2993	13	1
2994	13	1
2995	13	1
2996	13	1
2997	13	1
2998	13	1
2999	13	1
3000	13	1
3001	13	1
3002	13	1
3003	13	1
3004	13	1
3005	13	1
3006	13	1
3007	13	1
3008	13	1
3009	13	1
3010	13	1
3011	13	1
3012	13	1
3013	13	1
3014	13	1
3015	13	1
3016	13	1
3017	13	1
3018	13	1
3019	13	1
3020	13	1
3021	13	1
3022	13	1
3023	13	1
3024	13	1
3025	13	1
3026	13	1
3027	13	1
3028	13	1
3029	13	1
3030	13	1
3031	13	1
3032	13	1
3033	13	1
3034	13	1
3035	13	1
3036	13	1
3037	13	1
3038	13	1
3039	13	1
3040	13	1
3041	13	1
3042	13	1
3043	13	1
3044	13	1
3045	13	1
3046	13	1
3047	13	1
3048	13	1
3049	13	1
3050	13	1
3051	13	1
3052	13	1
3053	13	1
3054	13	1
3055	13	1
3056	13	1
3057	13	1
3058	13	1
3059	13	1
3060	13	1
3061	13	1
3062	13	1
3063	13	1
3064	13	1
3065	13	1
3066	13	1
3067	13	1
3068	13	1
3069	13	1
3070	13	1
3071	13	1
3072	13	1
3073	13	1
3074	13	1
3075	13	1
3076	13	1
3077	13	1
3078	13	1
3079	13	1
3080	13	1
3081	13	1
3082	13	1
3083	13	1
3084	13	1
3085	13	1
3086	13	1
3087	13	1
3088	13	1
3089	13	1
3090	13	1
3091	13	1
3092	13	1
3093	13	1
3094	13	1
3095	13	1
3096	13	1
3097	13	1
3098	13	1
3099	13	1
3100	13	1
3101	13	1
3102	13	1
3103	13	1
3104	13	1
3105	13	1
3106	13	1
3107	13	1
3108	13	1
3109	13	1
3110	13	1
3111	13	1
3112	13	1
3113	13	1
3114	13	1
3115	13	1
3116	13	1
3117	13	1
3118	13	1
3119	13	1
3120	13	1
3121	13	1
3122	13	1
3123	13	1
3124	13	1
3125	13	1
3126	13	1
3127	13	1
3128	13	1
3129	13	1
3130	13	1
3131	13	1
3132	13	1
3133	13	1
3134	13	1
3135	13	1
3136	13	1
3137	13	1
3138	13	1
3139	13	1
3140	13	1
3141	13	1
3142	13	1
3143	13	1
3144	13	1
3145	13	1
3146	13	1
3147	13	1
3148	13	1
3149	13	1
3150	13	1
3151	13	1
3152	13	1
3153	13	1
3154	13	1
3155	13	1
3156	13	1
3157	13	1
3158	13	1
3159	13	1
3160	13	1
3161	13	1
3162	13	1
3163	13	1
3164	13	1
3165	13	1
3166	13	1
3167	13	1
3168	13	1
3169	13	1
3170	13	1
3171	13	1
3172	13	1
3173	13	1
3174	13	1
3175	13	1
3176	13	1
3177	13	1
3178	13	1
3179	13	1
3180	13	1
3181	13	1
3182	13	1
3183	13	1
3184	13	1
3185	13	1
3186	13	1
3187	13	1
3188	13	1
3189	13	1
3190	13	1
3191	13	1
3192	13	1
3193	13	1
3194	13	1
3195	13	1
3196	13	1
3197	13	1
3198	13	1
3199	13	1
3200	13	1
3201	13	1
3202	13	1
3203	13	1
3204	13	1
3205	13	1
3206	13	1
3207	13	1
3208	13	1
3209	13	1
3210	13	1
3211	13	1
3212	13	1
3213	13	1
3214	13	1
3215	13	1
3216	13	1
3217	13	1
3218	13	1
3219	13	1
3220	13	1
3221	13	1
3222	14	1
3223	14	1
3224	14	1
3225	14	1
3226	14	1
3227	14	1
3228	14	1
3229	14	1
3230	14	1
3231	14	1
3232	14	1
3233	14	1
3234	14	1
3235	14	1
3236	14	1
3237	14	1
3238	14	1
3239	14	1
3240	14	1
3241	14	1
3242	14	1
3243	14	1
3244	14	1
3245	14	1
3246	14	1
3247	14	1
3248	14	1
3249	14	1
3250	14	1
3251	14	1
3252	14	1
3253	14	1
3254	14	1
3255	14	1
3256	14	1
3257	14	1
3258	14	1
3259	14	1
3260	14	1
3261	14	1
3262	14	1
3263	14	1
3264	14	1
3265	14	1
3266	14	1
3267	14	1
3268	14	1
3269	14	1
3270	14	1
3271	14	1
3272	14	1
3273	14	1
3274	14	1
3275	14	1
3276	14	1
3277	14	1
3278	14	1
3279	14	1
3280	14	1
3281	14	1
3282	14	1
3283	14	1
3284	14	1
3285	14	1
3286	14	1
3287	14	1
3288	14	1
3289	14	1
3290	14	1
3291	14	1
3292	14	1
3293	14	1
3294	14	1
3295	14	1
3296	14	1
3297	14	1
3298	14	1
3299	14	1
3300	14	1
3301	14	1
3302	14	1
3303	14	1
3304	14	1
3305	14	1
3306	14	1
3307	14	1
3308	14	1
3309	14	1
3310	14	1
3311	14	1
3312	14	1
3313	14	1
3314	14	1
3315	14	1
3316	14	1
3317	14	1
3318	14	1
3319	14	1
3320	14	1
3321	14	1
3322	14	1
3323	14	1
3324	14	1
3325	14	1
3326	14	1
3327	14	1
3328	14	1
3329	14	1
3330	14	1
3331	14	1
3332	14	1
3333	14	1
3334	14	1
3335	14	1
3336	14	1
3337	14	1
3338	14	1
3339	14	1
3340	14	1
3341	14	1
3342	14	1
3343	14	1
3344	14	1
3345	14	1
3346	14	1
3347	14	1
3348	14	1
3349	14	1
3350	14	1
3351	14	1
3352	14	1
3353	14	1
3354	14	1
3355	14	1
3356	14	1
3357	14	1
3358	14	1
3359	14	1
3360	14	1
3361	14	1
3362	14	1
3363	14	1
3364	14	1
3365	14	1
3366	14	1
3367	14	1
3368	14	1
3369	14	1
3370	14	1
3371	14	1
3372	14	1
3373	14	1
3374	14	1
3375	14	1
3376	14	1
3377	14	1
3378	14	1
3379	14	1
3380	14	1
3381	14	1
3382	14	1
3383	14	1
3384	14	1
3385	14	1
3386	14	1
3387	14	1
3388	14	1
3389	14	1
3390	14	1
3391	14	1
3392	14	1
3393	14	1
3394	14	1
3395	14	1
3396	14	1
3397	14	1
3398	14	1
3399	14	1
3400	14	1
3401	14	1
3402	14	1
3403	14	1
3404	14	1
3405	14	1
3406	14	1
3407	14	1
3408	14	1
3409	14	1
3410	14	1
3411	14	1
3412	14	1
3413	14	1
3414	14	1
3415	14	1
3416	14	1
3417	14	1
3418	14	1
3419	14	1
3420	14	1
3421	14	1
3422	14	1
3423	14	1
3424	14	1
3425	14	1
3426	14	1
3427	14	1
3428	14	1
3429	14	1
3430	14	1
3431	14	1
3432	14	1
3433	14	1
3434	14	1
3435	14	1
3436	14	1
3437	14	1
3438	14	1
3439	14	1
3440	14	1
3441	14	1
3442	14	1
3443	14	1
3444	14	1
3445	14	1
3446	14	1
3447	14	1
3448	14	1
3449	14	1
3450	14	1
3451	14	1
3452	14	1
3453	14	1
3454	14	1
3455	14	1
3456	14	1
3457	14	1
3458	14	1
3459	14	1
3460	14	1
3461	14	1
3462	14	1
3463	14	1
3464	14	1
3465	14	1
3466	14	1
3467	14	1
3468	14	1
3469	14	1
3470	14	1
3471	15	1
3472	15	1
3473	15	1
3474	15	1
3475	15	1
3476	15	1
3477	15	1
3478	15	1
3479	15	1
3480	15	1
3481	15	1
3482	15	1
3483	15	1
3484	15	1
3485	15	1
3486	15	1
3487	15	1
3488	15	1
3489	15	1
3490	15	1
3491	15	1
3492	15	1
3493	15	1
3494	15	1
3495	15	1
3496	15	1
3497	15	1
3498	15	1
3499	15	1
3500	15	1
3501	15	1
3502	15	1
3503	15	1
3504	15	1
3505	15	1
3506	15	1
3507	15	1
3508	15	1
3509	16	1
3510	16	1
3511	16	1
3512	16	1
3513	16	1
3514	16	1
3515	16	1
3516	16	1
3517	16	1
3518	16	1
3519	16	1
3520	16	1
3521	16	1
3522	16	1
3523	16	1
3524	16	1
3525	16	1
3526	16	1
3527	16	1
3528	16	1
3529	16	1
3530	16	1
3531	16	1
3532	16	1
3533	16	1
3534	16	1
3535	16	1
3536	16	1
3537	16	1
3538	16	1
3539	16	1
3540	16	1
3541	16	1
3542	16	1
3543	16	1
3544	16	1
3545	16	1
3546	16	1
3547	16	1
3548	16	1
3549	16	1
3550	16	1
3551	16	1
3552	16	1
3553	16	1
3554	16	1
3555	16	1
3556	16	1
3557	16	1
3558	16	1
3559	16	1
3560	17	1
3561	17	1
3562	17	1
3563	17	1
3564	17	1
3565	17	1
3566	17	1
3567	17	1
3568	17	1
3569	17	1
3570	17	1
3571	17	1
3572	17	1
3573	17	1
3574	17	1
3575	17	1
3576	17	1
3577	17	1
3578	17	1
3579	17	1
3580	17	1
3581	17	1
3582	17	1
3583	17	1
3584	17	1
3585	17	1
3586	17	1
3587	17	1
3588	17	1
3589	17	1
3590	17	1
3591	17	1
3592	17	1
3593	17	1
3594	17	1
3595	17	1
3596	17	1
3597	17	1
3598	17	1
3599	17	1
3600	17	1
3601	17	1
3602	17	1
3603	17	1
3604	17	1
3605	17	1
3606	17	1
3607	17	1
3608	17	1
3609	17	1
3610	17	1
3611	17	1
3612	17	1
3613	17	1
3614	17	1
3615	17	1
3616	17	1
3617	17	1
3618	17	1
3619	17	1
3620	17	1
3621	17	1
3622	17	1
3623	17	1
3624	17	1
3625	17	1
3626	17	1
3627	17	1
3628	17	1
3629	17	1
3630	17	1
3631	17	1
3632	17	1
3633	17	1
3634	17	1
3635	17	1
3636	17	1
3637	17	1
3638	17	1
3639	17	1
3640	17	1
3641	17	1
3642	17	1
3643	17	1
3644	17	1
3645	17	1
3646	17	1
3647	17	1
3648	17	1
3649	17	1
3650	17	1
3651	17	1
3652	17	1
3653	17	1
3654	17	1
3655	17	1
3656	17	1
3657	17	1
3658	17	1
3659	17	1
3660	17	1
3661	17	1
3662	17	1
3663	17	1
3664	17	1
3665	17	1
3666	17	1
3667	17	1
3668	17	1
3669	17	1
3670	17	1
3671	17	1
3672	17	1
3673	17	1
3674	17	1
3675	17	1
3676	17	1
3677	17	1
3678	17	1
3679	17	1
3680	17	1
3681	17	1
3682	17	1
3683	17	1
3684	17	1
3685	17	1
3686	17	1
3687	17	1
3688	17	1
3689	17	1
3690	17	1
3691	17	1
3692	17	1
3693	17	1
3694	17	1
3695	17	1
3696	17	1
3697	17	1
3698	17	1
3699	17	1
3700	17	1
3701	17	1
3702	17	1
3703	17	1
3704	17	1
3705	17	1
3706	17	1
3707	17	1
3708	17	1
3709	17	1
3710	17	1
3711	17	1
3712	17	1
3713	17	1
3714	17	1
3715	17	1
3716	17	1
3717	17	1
3718	17	1
3719	17	1
3720	17	1
3721	17	1
3722	17	1
3723	17	1
3724	17	1
3725	17	1
3726	17	1
3727	17	1
3728	17	1
3729	17	1
3730	17	1
3731	17	1
3732	17	1
3733	17	1
3734	17	1
3735	17	1
3736	17	1
3737	17	1
3738	17	1
3739	17	1
3740	17	1
3741	17	1
3742	17	1
3743	17	1
3744	17	1
3745	17	1
3746	17	1
3747	17	1
3748	17	1
3749	17	1
3750	17	1
3751	17	1
3752	17	1
3753	17	1
3754	17	1
3755	17	1
3756	18	1
3757	18	1
3758	18	1
3759	18	1
3760	18	1
3761	18	1
3762	18	1
3763	18	1
3764	18	1
3765	18	1
3766	18	1
3767	18	1
3768	18	1
3769	18	1
3770	18	1
3771	18	1
3772	18	1
3773	18	1
3774	18	1
3775	18	1
3776	18	1
3777	18	1
3778	18	1
3779	18	1
3780	18	1
3781	18	1
3782	18	1
3783	18	1
3784	18	1
3785	18	1
3786	18	1
3787	18	1
3788	18	1
3789	18	1
3790	18	1
3791	18	1
3792	18	1
3793	18	1
3794	18	1
3795	18	1
3796	18	1
3797	18	1
3798	18	1
3799	18	1
3800	18	1
3801	18	1
3802	18	1
3803	18	1
3804	18	1
3805	18	1
3806	18	1
3807	18	1
3808	18	1
3809	18	1
3810	18	1
3811	18	1
3812	18	1
3813	18	1
3814	18	1
3815	18	1
3816	18	1
3817	18	1
3818	18	1
3819	18	1
3820	18	1
3821	18	1
3822	18	1
3823	18	1
3824	18	1
3825	18	1
3826	18	1
3827	18	1
3828	18	1
3829	18	1
3830	18	1
3831	18	1
3832	18	1
3833	18	1
3834	18	1
3835	18	1
3836	18	1
3837	18	1
3838	18	1
3839	18	1
3840	18	1
3841	18	1
3842	18	1
3843	18	1
3844	19	1
3845	19	1
3846	19	1
3847	19	1
3848	19	1
3849	19	1
3850	19	1
3851	19	1
3852	19	1
3853	19	1
3854	19	1
3855	19	1
3856	19	1
3857	19	1
3858	19	1
3859	19	1
3860	19	1
3861	19	1
3862	19	1
3863	19	1
3864	19	1
3865	19	1
3866	19	1
3867	19	1
3868	19	1
3869	19	1
3870	19	1
3871	19	1
3872	19	1
3873	19	1
3874	19	1
3875	19	1
3876	19	1
3877	19	1
3878	19	1
3879	19	1
3880	19	1
3881	19	1
3882	19	1
3883	19	1
3884	19	1
3885	19	1
3886	19	1
3887	19	1
3888	19	1
3889	19	1
3890	19	1
3891	19	1
3892	19	1
3893	19	1
3894	19	1
3895	19	1
3896	19	1
3897	19	1
3898	19	1
3899	19	1
3900	19	1
3901	19	1
3902	19	1
3903	19	1
3904	19	1
3905	19	1
3906	19	1
3907	19	1
3908	19	1
3909	19	1
3910	19	1
3911	19	1
3912	19	1
3913	19	1
3914	19	1
3915	19	1
3916	19	1
3917	19	1
3918	19	1
3919	19	1
3920	19	1
3921	19	1
3922	19	1
3923	19	1
3924	19	1
3925	19	1
3926	19	1
3927	19	1
3928	19	1
3929	19	1
3930	19	1
3931	19	1
3932	19	1
3933	19	1
3934	19	1
3935	19	1
3936	19	1
3937	19	1
3938	19	1
3939	19	1
3940	19	1
3941	19	1
3942	19	1
3943	19	1
3944	19	1
3945	19	1
3946	19	1
3947	19	1
3948	19	1
3949	19	1
3950	19	1
3951	19	1
3952	19	1
3953	19	1
3954	19	1
3955	19	1
3956	19	1
3957	19	1
3958	19	1
3959	19	1
3960	19	1
3961	19	1
3962	19	1
3963	19	1
3964	19	1
3965	19	1
3966	19	1
3967	19	1
3968	19	1
3969	19	1
3970	19	1
3971	19	1
3972	19	1
3973	19	1
3974	19	1
3975	19	1
3976	19	1
3977	19	1
3978	19	1
3979	19	1
3980	19	1
3981	19	1
3982	19	1
3983	19	1
3984	19	1
3985	19	1
3986	19	1
3987	19	1
3988	19	1
3989	19	1
3990	19	1
3991	19	1
3992	19	1
3993	19	1
3994	19	1
3995	19	1
3996	19	1
3997	19	1
3998	19	1
3999	19	1
4000	19	1
4001	19	1
4002	19	1
4003	19	1
4004	19	1
4005	19	1
4006	19	1
4007	19	1
4008	19	1
4009	19	1
4010	19	1
4011	19	1
4012	19	1
4013	19	1
4014	19	1
4015	19	1
4016	19	1
4017	19	1
4018	19	1
4019	19	1
4020	19	1
4021	19	1
4022	19	1
4023	19	1
4024	19	1
4025	19	1
4026	19	1
4027	19	1
4028	19	1
4029	19	1
4030	19	1
4031	19	1
4032	19	1
4033	19	1
4034	19	1
4035	19	1
4036	19	1
4037	19	1
4038	19	1
4039	19	1
4040	19	1
4041	19	1
4042	19	1
4043	19	1
4044	19	1
4045	19	1
4046	19	1
4047	19	1
4048	19	1
4049	19	1
4050	19	1
4051	19	1
4052	19	1
4053	19	1
4054	19	1
4055	19	1
4056	19	1
4057	19	1
4058	19	1
4059	19	1
4060	19	1
4061	19	1
4062	19	1
4063	19	1
4064	19	1
4065	19	1
4066	19	1
4067	19	1
4068	19	1
4069	19	1
4070	19	1
4071	19	1
4072	19	1
4073	19	1
4074	19	1
4075	19	1
4076	19	1
4077	19	1
4078	19	1
4079	19	1
4080	19	1
4081	19	1
4082	19	1
4083	19	1
4084	19	1
4085	19	1
4086	19	1
4087	19	1
4088	19	1
4089	19	1
4090	19	1
4091	19	1
4092	19	1
4093	19	1
4094	19	1
4095	19	1
4096	19	1
4097	19	1
4098	19	1
4099	19	1
4100	19	1
4101	19	1
4102	19	1
4103	19	1
4104	19	1
4105	19	1
4106	19	1
4107	19	1
4108	19	1
4109	19	1
4110	19	1
4111	19	1
4112	19	1
4113	19	1
4114	19	1
4115	19	1
4116	19	1
4117	19	1
4118	19	1
4119	19	1
4120	19	1
4121	19	1
4122	19	1
4123	20	1
4124	20	1
4125	20	1
4126	20	1
4127	20	1
4128	20	1
4129	20	1
4130	20	1
4131	20	1
4132	20	1
4133	20	1
4134	20	1
4135	20	1
4136	20	1
4137	20	1
